store_id,store_size,store_rating,beat_id,region,city,lat,lon,sale_date,category,product,price,units_sold,amount,customer_rating
N1-008,Small,4.1,N1,North,Rangpur,25.72758483571146,89.26420077277054,2025-03-29,Clothing,Jacket,1942.5753699497322,81,157348.6,3.1
N1-008,Small,4.1,N1,North,Rangpur,25.7269436423027,89.26071434407552,2025-07-01,Electronics,Power Bank,65987.4707113399,66,4355173.07,4.4
N1-009,Medium,4.7,N1,North,Rangpur,25.770859968977245,89.2782739210729,2025-01-26,Sports,Cricket Bat,3504.616836647286,39,136680.06,3.2
N1-009,Medium,4.7,N1,North,Rangpur,25.76477680149716,89.27682237592784,2024-10-20,Beauty,Shampoo,3405.630994347046,74,252016.69,3.3
N1-009,Medium,4.7,N1,North,Rangpur,25.763086803220165,89.27583261285724,2024-10-06,Furniture,Wardrobe,40073.501241020895,19,761396.52,3.3
N1-009,Medium,4.7,N1,North,Rangpur,25.77170329824581,89.2751205214426,2025-01-25,Grocery,Rice (5kg),314.28135857773043,192,60342.02,4.8
N1-009,Medium,4.7,N1,North,Rangpur,25.765981129876035,89.27791714442012,2025-09-01,Beauty,Shampoo,2111.167907700361,72,152004.09,4.1
N1-009,Medium,4.7,N1,North,Rangpur,25.765318326476407,89.28260241066197,2025-08-01,Grocery,Sugar (1kg),528.1773279336498,165,87149.26,4.6
N1-009,Medium,4.7,N1,North,Rangpur,25.770980301378852,89.27437693764564,2024-11-11,Grocery,Tea (250g),178.2919837796244,256,45642.75,3.2
N1-009,Medium,4.7,N1,North,Rangpur,25.7653334094928,89.28323184969479,2025-07-18,Furniture,Sofa,14056.139393956826,10,140561.39,4.8
N1-009,Medium,4.7,N1,North,Rangpur,25.76812340228387,89.27996709192855,2025-08-25,Electronics,Smartwatch,29985.814982104246,59,1769163.08,3.2
N1-009,Medium,4.7,N1,North,Rangpur,25.76811797054372,89.28284281808237,2024-11-10,Beauty,Face Cream,3040.6805375197046,63,191562.87,3.7
N1-009,Medium,4.7,N1,North,Rangpur,25.768384478444236,89.28149239915463,2024-12-20,Sports,Football,20718.288549502486,35,725140.1,3.8
N1-009,Medium,4.7,N1,North,Rangpur,25.771439680368925,89.27865225732722,2024-11-11,Grocery,Rice (5kg),418.5089257034482,196,82027.75,4.6
N1-009,Medium,4.7,N1,North,Rangpur,25.763913408805017,89.27988941177367,2024-10-19,Clothing,Dress,1400.5053242900465,84,117642.45,3.6
N1-009,Medium,4.7,N1,North,Rangpur,25.769479828617335,89.27897261048629,2025-04-24,Clothing,Sunglasses,3955.686467028232,78,308543.54,3.2
N1-009,Medium,4.7,N1,North,Rangpur,25.762379231587385,89.2832766580725,2025-06-03,HomeAppliances,Electric Fan,7268.44209061028,19,138100.4,4.7
N1-009,Medium,4.7,N1,North,Rangpur,25.771832872780337,89.27849096032284,2025-03-04,Beauty,Face Cream,4820.892090748816,48,231402.82,4.8
N1-009,Medium,4.7,N1,North,Rangpur,25.764280465076073,89.27965625026532,2025-01-23,Beauty,Perfume,632.2356562101647,53,33508.49,3.1
N1-009,Medium,4.7,N1,North,Rangpur,25.764730662483792,89.27390458320494,2025-05-13,HomeAppliances,Electric Fan,27693.307153438007,30,830799.21,3.2
N1-009,Medium,4.7,N1,North,Rangpur,25.76587899487953,89.27952562558427,2025-07-28,Grocery,Sugar (1kg),592.9061281531378,218,129253.54,3.4
N1-009,Medium,4.7,N1,North,Rangpur,25.764670385445623,89.28371371615168,2024-12-25,Electronics,Smartwatch,16235.555971198284,45,730600.02,4.4
N1-010,Medium,3.6,N1,North,Rangpur,25.721608681140232,89.29245346561899,2025-08-05,Electronics,Headphones,117209.27532634382,33,3867906.09,4.5
N1-010,Medium,3.6,N1,North,Rangpur,25.719588191876383,89.28639438700297,2025-06-25,Beauty,Sunscreen,2643.788077880874,60,158627.28,3.9
N1-010,Medium,3.6,N1,North,Rangpur,25.724348509351355,89.2846890004082,2025-02-13,Grocery,Cooking Oil (1L),500.75799702689113,182,91137.96,5.0
N1-010,Medium,3.6,N1,North,Rangpur,25.723847070747155,89.28781290594942,2025-05-04,Electronics,Camera,64819.278454545216,45,2916867.53,3.0
N1-010,Medium,3.6,N1,North,Rangpur,25.725471070266227,89.28994441646147,2025-04-18,Electronics,Laptop,117748.57949206613,54,6358423.29,3.1
N1-010,Medium,3.6,N1,North,Rangpur,25.72399417209935,89.2902779810724,2025-02-04,Grocery,Sugar (1kg),774.9737290907586,297,230167.2,4.2
N1-010,Medium,3.6,N1,North,Rangpur,25.72769987984855,89.28416293516278,2025-07-09,Electronics,Bluetooth Speaker,24550.879329637162,49,1202993.09,3.0
N1-010,Medium,3.6,N1,North,Rangpur,25.725967551158778,89.29226918944842,2025-04-27,Electronics,Bluetooth Speaker,24960.300909366688,52,1297935.65,4.7
N1-010,Medium,3.6,N1,North,Rangpur,25.72484009613785,89.28831875146344,2025-09-03,Grocery,Honey (500g),144.94268919675977,139,20147.03,3.6
N1-010,Medium,3.6,N1,North,Rangpur,25.725937725982195,89.29027322556271,2025-07-08,Grocery,Milk Powder (400g),733.2143623022479,157,115114.65,4.3
N1-010,Medium,3.6,N1,North,Rangpur,25.72379869464878,89.28531265032937,2024-10-15,Grocery,Sugar (1kg),503.65820085985115,142,71519.46,4.9
N1-010,Medium,3.6,N1,North,Rangpur,25.721388235590894,89.28655201169146,2025-05-05,Furniture,Dining Set,20895.227557193874,7,146266.59,4.9
N1-010,Medium,3.6,N1,North,Rangpur,25.72801943351392,89.29124775455075,2025-05-17,Grocery,Sugar (1kg),132.62432035686345,206,27320.61,4.9
N1-010,Medium,3.6,N1,North,Rangpur,25.726497345175787,89.28577530716942,2025-07-22,Furniture,Sofa,7313.656775799904,17,124332.17,4.1
N1-010,Medium,3.6,N1,North,Rangpur,25.718725482440284,89.29211582185896,2025-05-18,Clothing,Jeans,704.138351812996,104,73230.39,3.5
N1-010,Medium,3.6,N1,North,Rangpur,25.725029748006524,89.28443865029143,2025-06-07,HomeAppliances,Refrigerator,6308.512238949229,16,100936.2,4.9
N1-010,Medium,3.6,N1,North,Rangpur,25.724723215059452,89.29062309054353,2025-07-16,Grocery,Milk Powder (400g),536.1985262529879,247,132441.04,3.6
N1-010,Medium,3.6,N1,North,Rangpur,25.72054003013292,89.29045084517213,2025-05-11,Beauty,Face Mask,483.9804139591555,83,40170.37,4.7
N1-010,Medium,3.6,N1,North,Rangpur,25.72570786015512,89.29178688680166,2025-09-15,Grocery,Cooking Oil (1L),357.5925865062041,212,75809.63,3.6
N1-010,Medium,3.6,N1,North,Rangpur,25.721568249277666,89.287607470731,2025-09-15,Grocery,Rice (5kg),266.7780801031814,313,83501.54,4.3
N1-011,Medium,4.4,N1,North,Rangpur,25.76208555443647,89.23287057714799,2025-01-09,Electronics,Power Bank,107597.11594223064,27,2905122.13,3.7
N1-011,Medium,4.4,N1,North,Rangpur,25.767264860265744,89.23046025058977,2025-02-12,Clothing,Sunglasses,1251.8800568492206,34,42563.92,4.5
N1-011,Medium,4.4,N1,North,Rangpur,25.76604974215559,89.22663025037603,2025-07-07,Furniture,Bookshelf,52088.05773504017,15,781320.87,3.3
N1-011,Medium,4.4,N1,North,Rangpur,25.762027126891134,89.2280786913987,2025-04-22,Furniture,Table,5375.65662967555,13,69883.54,4.2
N1-011,Medium,4.4,N1,North,Rangpur,25.766035044769477,89.22943638827498,2024-12-15,Sports,Football,6908.052194977123,27,186517.41,3.3
N1-011,Medium,4.4,N1,North,Rangpur,25.768763539858952,89.22845787739658,2024-10-18,Clothing,Shoes,3715.492251604333,114,423566.12,3.4
N1-011,Medium,4.4,N1,North,Rangpur,25.763515639775804,89.23027478345375,2025-07-28,Beauty,Lipstick,935.2907105080602,79,73887.97,3.9
N1-011,Medium,4.4,N1,North,Rangpur,25.76690457911874,89.23351378895043,2025-01-02,Grocery,Spice Mix,544.7117738981444,145,78983.21,3.2
N1-011,Medium,4.4,N1,North,Rangpur,25.75997476409706,89.23025893085267,2025-02-18,HomeAppliances,Washing Machine,32261.94338170252,10,322619.43,4.0
N1-011,Medium,4.4,N1,North,Rangpur,25.760519583843337,89.22683645322095,2024-12-15,Clothing,Shoes,854.4538111149329,73,62375.13,4.2
N1-011,Medium,4.4,N1,North,Rangpur,25.76494515561148,89.23151011548784,2025-08-19,Grocery,Tea (250g),378.56684606228754,162,61327.83,3.6
N1-011,Medium,4.4,N1,North,Rangpur,25.766361032402465,89.23019407340637,2025-09-23,Clothing,Dress,1241.4917105501659,55,68282.04,3.1
N1-011,Medium,4.4,N1,North,Rangpur,25.76701546045073,89.2345657712148,2025-08-30,Furniture,Bed,6745.417906269347,11,74199.6,4.3
N1-011,Medium,4.4,N1,North,Rangpur,25.768424856736736,89.22853889370359,2025-03-03,HomeAppliances,Blender,44692.833738977795,10,446928.34,4.4
N1-011,Medium,4.4,N1,North,Rangpur,25.761141919911534,89.23015502322954,2024-10-31,Furniture,Dining Set,34661.51451553731,16,554584.23,4.1
N1-011,Medium,4.4,N1,North,Rangpur,25.7665481233716,89.2290237186629,2025-06-12,Electronics,Smartphone,92692.0944642004,65,6024986.14,3.8
N1-011,Medium,4.4,N1,North,Rangpur,25.76810926536773,89.23243733765821,2025-06-09,Grocery,Cooking Oil (1L),390.07521169693314,140,54610.53,3.1
N1-011,Medium,4.4,N1,North,Rangpur,25.765296625096287,89.22924684902804,2024-10-31,Electronics,Bluetooth Speaker,76871.3992073982,38,2921113.17,4.3
N1-011,Medium,4.4,N1,North,Rangpur,25.761529875723266,89.23341974079226,2025-09-10,Sports,Cricket Bat,18643.25642275661,28,522011.18,3.1
N1-011,Medium,4.4,N1,North,Rangpur,25.765131931767872,89.23250782049038,2025-01-20,Sports,Badminton Racket,6236.957169970594,45,280663.07,4.6
N1-012,Small,4.7,N1,North,Rangpur,25.792989333247128,89.31164844332395,2025-06-05,Sports,Badminton Racket,21968.328893258276,28,615113.21,4.5
N1-012,Small,4.7,N1,North,Rangpur,25.790866300363803,89.31216493275458,2025-07-07,Clothing,Sunglasses,2811.3754561591304,92,258646.54,3.8
N1-012,Small,4.7,N1,North,Rangpur,25.78926094185355,89.31111105474542,2025-01-09,Electronics,Camera,85986.54161861807,41,3525448.21,3.5
N1-012,Small,4.7,N1,North,Rangpur,25.78799839141073,89.30985854699134,2025-06-11,Sports,Badminton Racket,21509.760345039005,19,408685.45,3.8
N1-012,Small,4.7,N1,North,Rangpur,25.788212856400026,89.31022964035981,2025-01-06,Clothing,Jeans,1737.1504805876054,73,126811.99,3.7
N1-012,Small,4.7,N1,North,Rangpur,25.793471846529904,89.30612724764359,2025-01-03,Sports,Dumbbell Set,20820.45398776829,18,374768.17,3.1
N1-012,Small,4.7,N1,North,Rangpur,25.796492480341414,89.30876365235783,2024-12-08,Sports,Dumbbell Set,16950.53779476759,24,406812.91,4.8
N1-012,Small,4.7,N1,North,Rangpur,25.793466167406866,89.30777690353129,2025-06-18,Beauty,Face Cream,4817.972269349403,59,284260.36,4.8
N1-012,Small,4.7,N1,North,Rangpur,25.791014747621592,89.30834738837537,2024-12-26,Furniture,Sofa,47653.263513507365,13,619492.43,4.0
N1-012,Small,4.7,N1,North,Rangpur,25.795819463881713,89.31487507709049,2025-01-23,Clothing,Dress,664.8504567922762,132,87760.26,3.7
N1-012,Small,4.7,N1,North,Rangpur,25.790029893165176,89.31507935460448,2025-03-07,Beauty,Perfume,2900.118691828901,49,142105.82,4.2
N1-012,Small,4.7,N1,North,Rangpur,25.795755779218947,89.3107247869252,2025-03-05,Clothing,Jacket,863.9222176813302,77,66522.01,4.3
N1-012,Small,4.7,N1,North,Rangpur,25.78910448852559,89.31368152724505,2024-10-19,Electronics,Camera,36820.596855106865,51,1877850.44,3.3
N1-012,Small,4.7,N1,North,Rangpur,25.79581283700203,89.30647507621595,2024-12-29,Grocery,Milk Powder (400g),179.8763073745633,268,48206.85,4.6
N1-013,Small,4.1,N1,North,Rangpur,25.74131272587388,89.30370245728098,2025-09-10,Sports,Football,10603.60944918202,36,381729.94,4.0
N1-013,Small,4.1,N1,North,Rangpur,25.739073071773063,89.3084895865041,2025-03-27,Grocery,Rice (5kg),509.5547792663703,220,112102.05,3.0
N1-013,Small,4.1,N1,North,Rangpur,25.74401582371917,89.3037824686401,2024-12-26,Grocery,Milk Powder (400g),49.00673577719825,183,8968.23,4.6
N1-013,Small,4.1,N1,North,Rangpur,25.742393174143977,89.30628429003083,2024-10-24,Electronics,Bluetooth Speaker,98290.78228211204,29,2850432.69,3.8
N1-013,Small,4.1,N1,North,Rangpur,25.737240776640242,89.3118916634512,2025-03-27,Grocery,Milk Powder (400g),388.83828661890067,101,39272.67,3.2
N1-013,Small,4.1,N1,North,Rangpur,25.734802179628133,89.30370554439061,2024-11-06,Sports,Football,2790.7623829641807,25,69769.06,3.3
N1-013,Small,4.1,N1,North,Rangpur,25.74325375982709,89.31053391978858,2025-01-22,Electronics,Bluetooth Speaker,80229.61109764983,57,4573087.83,4.1
N1-013,Small,4.1,N1,North,Rangpur,25.7396713372201,89.31019213506886,2025-05-19,Clothing,T-Shirt,3719.3892864516956,101,375658.32,3.4
N1-013,Small,4.1,N1,North,Rangpur,25.741368144236336,89.30759400286802,2025-04-26,Beauty,Perfume,4815.052111404828,70,337053.65,3.2
N1-013,Small,4.1,N1,North,Rangpur,25.743206287906872,89.30692834106028,2025-07-13,HomeAppliances,Washing Machine,12340.304355084332,25,308507.61,4.5
N1-013,Small,4.1,N1,North,Rangpur,25.743984263511205,89.30414800698354,2025-07-25,Grocery,Spice Mix,791.2432480147183,221,174864.76,3.9
N1-013,Small,4.1,N1,North,Rangpur,25.74393023550886,89.30687480913384,2025-08-27,Grocery,Sugar (1kg),499.9282448324881,206,102985.22,4.3
N1-013,Small,4.1,N1,North,Rangpur,25.7360984086958,89.30946979387618,2025-02-16,Clothing,Dress,1144.112042460601,93,106402.42,3.8
N1-013,Small,4.1,N1,North,Rangpur,25.7357832398755,89.31072781421186,2024-11-22,Furniture,Sofa,48893.03455915106,16,782288.55,4.3
N1-014,Small,4.1,N1,North,Rangpur,25.710873017218283,89.24777075452846,2025-03-19,Beauty,Shampoo,1931.36109494749,52,100430.78,3.9
N1-014,Small,4.1,N1,North,Rangpur,25.71769509031968,89.2555349639776,2024-12-23,Beauty,Sunscreen,2659.716072370202,64,170221.83,3.0
N1-014,Small,4.1,N1,North,Rangpur,25.71977800507843,89.24932520740853,2025-03-07,Beauty,Lipstick,3940.011706997139,75,295500.88,4.0
N1-014,Small,4.1,N1,North,Rangpur,25.711310051283615,89.2485698562125,2024-10-19,Sports,Treadmill,4652.792758506396,25,116319.82,3.6
N1-014,Small,4.1,N1,North,Rangpur,25.716017390997507,89.25147639853397,2025-05-04,Clothing,Dress,3195.866509412296,110,351545.32,3.3
N1-014,Small,4.1,N1,North,Rangpur,25.713146120239944,89.25024514444237,2025-10-01,Clothing,Dress,1529.2036966530197,118,180446.04,4.6
N1-014,Small,4.1,N1,North,Rangpur,25.7194964493081,89.25658503442237,2024-11-05,HomeAppliances,Washing Machine,7853.352277865386,15,117800.28,3.6
N1-014,Small,4.1,N1,North,Rangpur,25.713611256100393,89.25506272735923,2024-10-14,Grocery,Honey (500g),413.16555779799774,189,78088.29,3.8
N1-014,Small,4.1,N1,North,Rangpur,25.718163521164254,89.24758936892428,2025-08-07,Grocery,Tea (250g),191.84803702006147,47,9016.86,4.7
N1-014,Small,4.1,N1,North,Rangpur,25.716437332762474,89.2540501461179,2025-03-09,HomeAppliances,Air Conditioner,23470.03825742529,21,492870.8,4.6
N1-014,Small,4.1,N1,North,Rangpur,25.714916829507445,89.25610170404968,2025-08-28,Beauty,Lipstick,4955.362949297446,58,287411.05,4.4
N1-014,Small,4.1,N1,North,Rangpur,25.715219762937398,89.25327958587502,2024-12-30,Clothing,T-Shirt,3225.667393082259,27,87093.02,3.2
N1-014,Small,4.1,N1,North,Rangpur,25.715482905999227,89.25334809424398,2025-05-30,Clothing,Sunglasses,2759.3673826272234,50,137968.37,4.3
N1-014,Small,4.1,N1,North,Rangpur,25.71731923335348,89.25247771636833,2025-04-18,Electronics,Bluetooth Speaker,19865.789779881765,33,655571.06,4.4
N1-015,Large,4.5,N1,North,Rangpur,25.756717473623922,89.2388213141446,2025-06-13,Grocery,Milk Powder (400g),324.33087153182896,169,54811.92,5.0
N1-015,Large,4.5,N1,North,Rangpur,25.753296387089915,89.24074453162824,2025-01-30,Electronics,Laptop,41088.40869806146,73,2999453.83,4.6
N1-015,Large,4.5,N1,North,Rangpur,25.750259931093453,89.24442165471736,2025-01-11,Clothing,Dress,1588.7110975518922,87,138217.87,3.0
N1-015,Large,4.5,N1,North,Rangpur,25.75533220346495,89.24062376137533,2025-04-12,Grocery,Honey (500g),123.1156381564281,226,27824.13,3.9
N1-015,Large,4.5,N1,North,Rangpur,25.756386179678287,89.2412696886011,2025-02-10,Furniture,Table,48876.56835673458,16,782025.09,4.5
N1-015,Large,4.5,N1,North,Rangpur,25.751870945360373,89.24483711977341,2025-06-25,Grocery,Milk Powder (400g),490.0744003538799,145,71060.79,4.6
N1-015,Large,4.5,N1,North,Rangpur,25.751783843318176,89.23845341452686,2025-09-02,Electronics,Laptop,97544.26397131148,46,4487036.14,4.3
N1-015,Large,4.5,N1,North,Rangpur,25.753292346941066,89.2457690428465,2025-01-27,Electronics,Camera,74860.73287969528,51,3817897.38,4.2
N1-015,Large,4.5,N1,North,Rangpur,25.75653420138387,89.24044572226846,2024-10-25,Beauty,Face Mask,4042.944239286595,91,367907.93,3.5
N1-015,Large,4.5,N1,North,Rangpur,25.75577735874114,89.24306192526855,2025-08-06,Clothing,Jeans,1681.2324625679491,62,104236.41,3.8
N1-015,Large,4.5,N1,North,Rangpur,25.75295890071331,89.24182387452727,2025-01-28,Electronics,Headphones,70150.20849323971,44,3086609.17,3.1
N1-015,Large,4.5,N1,North,Rangpur,25.75542892134005,89.24384456242593,2025-04-04,Grocery,Rice (5kg),408.3027787787197,134,54712.57,3.8
N1-015,Large,4.5,N1,North,Rangpur,25.75546707855915,89.24527267371583,2025-01-26,HomeAppliances,Electric Fan,32536.12203236928,19,618186.32,3.4
N1-015,Large,4.5,N1,North,Rangpur,25.755469605178558,89.24503934120143,2025-09-18,Furniture,Sofa,17366.387915376377,7,121564.72,4.0
N1-015,Large,4.5,N1,North,Rangpur,25.759722036766757,89.24273429861098,2025-01-16,Grocery,Rice (5kg),475.2626809984226,132,62734.67,4.5
N1-015,Large,4.5,N1,North,Rangpur,25.75980622725949,89.2418111882481,2025-02-21,Electronics,Tablet,118854.88152218852,53,6299308.72,3.7
N1-015,Large,4.5,N1,North,Rangpur,25.75670443643782,89.2459243517825,2025-08-21,Electronics,Power Bank,104912.53268214509,19,1993338.12,4.2
N1-015,Large,4.5,N1,North,Rangpur,25.755135908540403,89.24328244167866,2025-02-27,Grocery,Cooking Oil (1L),508.27491183443794,245,124527.35,3.3
N1-015,Large,4.5,N1,North,Rangpur,25.758097918593688,89.2449286006946,2024-10-09,Grocery,Sugar (1kg),259.8932650333571,99,25729.43,4.4
N1-015,Large,4.5,N1,North,Rangpur,25.754333017792202,89.2436501424533,2025-01-27,Grocery,Cooking Oil (1L),478.8434022711627,143,68474.61,4.8
N1-015,Large,4.5,N1,North,Rangpur,25.75712241994157,89.2418983573866,2025-08-18,HomeAppliances,Electric Fan,24171.37929977106,30,725141.38,4.3
N1-015,Large,4.5,N1,North,Rangpur,25.7530417520626,89.24014979557984,2025-04-04,Sports,Football,19994.10920287221,39,779770.26,4.1
N1-015,Large,4.5,N1,North,Rangpur,25.749975914090427,89.24660819357328,2025-07-30,Clothing,Shoes,3453.96353226714,125,431745.44,3.3
N1-015,Large,4.5,N1,North,Rangpur,25.75857905093907,89.23824726466506,2025-02-13,Clothing,T-Shirt,3969.80148363648,16,63516.82,3.7
N1-015,Large,4.5,N1,North,Rangpur,25.75606914330835,89.24457374845451,2025-08-23,HomeAppliances,Blender,30573.878890748405,21,642051.46,4.5
N1-015,Large,4.5,N1,North,Rangpur,25.750592487782427,89.24325065978822,2025-02-27,Furniture,Wardrobe,10015.955296929122,11,110175.51,4.0
N1-015,Large,4.5,N1,North,Rangpur,25.75841650349588,89.24425417483103,2025-02-19,Clothing,T-Shirt,329.8315053709541,81,26716.35,4.0
N1-015,Large,4.5,N1,North,Rangpur,25.753488717462925,89.24030641809392,2025-06-09,Electronics,Bluetooth Speaker,18005.081071298555,52,936264.22,3.8
N1-015,Large,4.5,N1,North,Rangpur,25.751454266064606,89.24082574200807,2025-07-28,Electronics,Headphones,15662.100042528851,48,751780.8,3.4
N1-015,Large,4.5,N1,North,Rangpur,25.75877903002279,89.23871399623556,2025-07-19,Sports,Treadmill,15593.862308717302,28,436628.14,3.2
N1-001,Medium,4.9,N1,North,Pabna,23.98068611916993,89.21300579298737,2025-03-15,Beauty,Sunscreen,1575.1414404596337,88,138612.45,4.3
N1-001,Medium,4.9,N1,North,Pabna,23.98231473844834,89.21661526019219,2025-01-02,Grocery,Tea (250g),156.0371372913977,132,20596.9,4.3
N1-001,Medium,4.9,N1,North,Pabna,23.978836740700054,89.21142781641812,2024-11-09,Clothing,T-Shirt,1447.6271255694382,27,39085.93,4.8
N1-001,Medium,4.9,N1,North,Pabna,23.97657701653381,89.2103551368549,2025-08-06,Electronics,Power Bank,76577.24097512088,49,3752284.81,3.0
N1-001,Medium,4.9,N1,North,Pabna,23.97811999636014,89.21025232495573,2025-01-23,Electronics,Camera,66576.60062558172,68,4527208.84,4.6
N1-001,Medium,4.9,N1,North,Pabna,23.977089086709448,89.21610625136293,2025-05-20,Furniture,Wardrobe,53752.81178573608,18,967550.61,4.2
N1-001,Medium,4.9,N1,North,Pabna,23.9821192281006,89.21265989665949,2025-08-26,Grocery,Milk Powder (400g),385.9503110363649,154,59436.35,3.5
N1-001,Medium,4.9,N1,North,Pabna,23.9782399761559,89.21858644033487,2025-08-13,Grocery,Tea (250g),552.3315279879537,22,12151.29,3.1
N1-001,Medium,4.9,N1,North,Pabna,23.98216572644439,89.21017702817767,2024-11-03,Grocery,Milk Powder (400g),210.63163850135746,84,17693.06,4.3
N1-001,Medium,4.9,N1,North,Pabna,23.98045961528865,89.21775293126278,2025-09-08,Furniture,Table,17275.17835228585,15,259127.68,4.7
N1-001,Medium,4.9,N1,North,Pabna,23.979366317724775,89.2168280910538,2025-04-28,Sports,Badminton Racket,2616.445299616002,28,73260.47,4.5
N1-001,Medium,4.9,N1,North,Pabna,23.98191595924431,89.21694275429272,2025-06-02,HomeAppliances,Electric Fan,17835.765990933105,30,535072.98,3.3
N1-001,Medium,4.9,N1,North,Pabna,23.985222352960733,89.21849292150236,2025-03-09,Grocery,Rice (5kg),217.07828381340465,91,19754.12,3.0
N1-001,Medium,4.9,N1,North,Pabna,23.981748511708815,89.21136469482613,2024-11-02,Grocery,Milk Powder (400g),685.2445507119805,203,139104.64,4.0
