data_type,record_id,city,region,latitude,longitude,category,product,price_bdt,units_sold,sales_amount,date,store_size,customer_rating,salesperson,coverage_value,outlets_visited,duration_hours,outlet_type,outlet_size,priority_score,potential_monthly_value,days_since_contact,no_order_reason,assigned_salesperson,brand,coverage_score,num_outlets,market_share,visit_count,total_outlets,unique_salespersons,intensity_score,from_city,to_city,from_region,to_region,from_latitude,from_longitude,to_latitude,to_longitude,distance_km,generated_at,cluster,pc1,pc2
sales,SALE0103,Manikganj,Central,23.824078,89.987193,Sports,Yoga Mat,20011.0,41.0,820451.0,2025-02-22,Large,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.17864780402632108,0.8357053668491142
sales,SALE0104,Feni,East,23.062883,91.400404,Grocery,Tea (250g),476.0,71.0,33796.0,2025-02-20,Small,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.6269007133422796,1.150704613192278
sales,SALE0105,Dhaka,Central,23.809374,90.39518,Clothing,Dress,2143.0,34.0,72862.0,2025-06-02,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.9062132811686572,-0.7527630894100785
sales,SALE0106,Dhaka,Central,23.826436,90.362866,Electronics,Power Bank,90149.0,31.0,2794619.0,2025-05-19,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,2.099123240564201,-1.8865495089516362
sales,SALE0107,Chandpur,Central,23.227862,90.674103,Grocery,Sugar (1kg),280.0,35.0,9800.0,2025-04-18,Medium,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.9970552227935907,1.1803932795619259
sales,SALE0108,Khulna,West,22.856805,89.541056,Beauty,Perfume,1333.0,20.0,26660.0,2025-06-10,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.100412622021557,0.3506896115449568
sales,SALE0109,Dhaka,Central,23.811526,90.44238,Grocery,Honey (500g),259.0,9.0,2331.0,2025-03-08,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.2201213343789292,-0.8955427801018182
sales,SALE0110,Dinajpur,North,25.740959,88.587259,Grocery,Milk Powder (400g),465.0,8.0,3720.0,2025-06-23,Medium,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.2274918899772247,-0.749885853274817
sales,SALE0111,Bogra,North,24.95949,89.318202,Sports,Yoga Mat,23290.0,3.0,69870.0,2024-12-16,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.7431875877453206,-0.6192181489594771
sales,SALE0112,Sylhet,East,24.788705,91.837155,Furniture,Sofa,24569.0,97.0,2383193.0,2025-03-21,Medium,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,1.079369923649202,0.7280628541716656
sales,SALE0113,Bogra,North,24.867088,89.47927,Electronics,Tablet,71993.0,29.0,2087797.0,2025-05-20,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,1.3774236023785886,-0.544149050833305
sales,SALE0114,Khulna,West,22.800679,89.569815,Beauty,Lipstick,2953.0,86.0,253958.0,2024-10-24,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.33886220314123244,1.1669936838468173
sales,SALE0115,Pirojpur,South,22.513988,90.089888,Beauty,Lipstick,1245.0,80.0,99600.0,2025-01-06,Small,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.5059766580219053,1.7370890471606106
sales,SALE0116,Barguna,South,22.208972,90.091849,Beauty,Sunscreen,4823.0,85.0,409955.0,2025-09-23,Small,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.24373704464874504,0.986485158481331
sales,SALE0117,Chuadanga,West,23.556043,88.924532,Electronics,Headphones,68515.0,24.0,1644360.0,2025-09-11,Medium,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,1.0864160277384847,-0.9101771079093345
sales,SALE0118,Habiganj,East,24.369273,91.490969,Beauty,Face Cream,3924.0,42.0,164808.0,2025-04-17,Medium,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.7535668585165503,-0.6619359919915742
sales,SALE0119,Barishal,South,22.701262,90.356319,Furniture,Dining Set,32627.0,33.0,1076691.0,2025-08-26,Medium,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,0.17184867820552435,-1.8792551538362057
sales,SALE0120,Feni,East,22.997497,91.447371,Sports,Yoga Mat,2206.0,45.0,99270.0,2025-06-14,Large,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.7740023096508399,-1.4119389738068775
sales,SALE0121,Mymensingh,Central,24.756015,90.410866,Electronics,Smartphone,106858.0,4.0,427432.0,2025-06-02,Small,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,1.2617819185582968,0.04971868460110106
sales,SALE0122,Sylhet,East,24.818194,91.945361,Grocery,Tea (250g),196.0,31.0,6076.0,2025-08-03,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.0246879393393564,0.3346848737692028
sales,SALE0123,Dhaka,Central,23.887858,90.41944,Grocery,Tea (250g),263.0,60.0,15780.0,2024-10-13,Medium,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.7449168553291764,1.0145359569877719
sales,SALE0124,Cox's Bazar,East,21.530237,92.11112,Beauty,Face Cream,1138.0,100.0,113800.0,2025-07-15,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.26373458040189873,-0.5608055954635407
sales,SALE0125,Gaibandha,North,25.282269,89.582118,Clothing,T-Shirt,1577.0,74.0,116698.0,2024-10-25,Medium,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.5212512698871371,0.0680919005850645
sales,SALE0126,Natore,North,24.472921,88.974476,Furniture,Wardrobe,17997.0,10.0,179970.0,2024-12-07,Large,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.7722975362035174,0.6131731525112912
sales,SALE0127,Rangpur,North,25.73043,89.318253,Clothing,Jeans,717.0,90.0,64530.0,2025-05-05,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.41744814989131734,0.908848522199497
sales,SALE0128,Cox's Bazar,East,21.508631,91.922994,HomeAppliances,Refrigerator,39088.0,6.0,234528.0,2025-04-12,Large,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.29306138794374054,-0.826734907403151
sales,SALE0129,Nilphamari,North,25.848131,88.846667,Sports,Badminton Racket,2759.0,65.0,179335.0,2024-11-09,Medium,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.5346700983406703,-1.324057651190826
sales,SALE0130,Mymensingh,Central,24.646628,90.374653,Sports,Treadmill,16562.0,14.0,231868.0,2025-02-27,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.7344874743683238,0.0344919422018852
sales,SALE0131,Tangail,Central,24.26833,89.863607,Furniture,Dining Set,35129.0,91.0,3196739.0,2025-07-20,Medium,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,1.5911476735733343,-0.51180642860515
sales,SALE0132,Chattogram,Central,22.353766,91.840509,Clothing,Shoes,2964.0,35.0,103740.0,2024-11-25,Large,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.8920607632684119,0.6887377681315655
sales,SALE0133,Pabna,North,23.973487,89.202428,Electronics,Power Bank,65091.0,94.0,6118554.0,2024-12-07,Medium,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,3.4095958046940607,-0.2925020953851804
sales,SALE0134,Chattogram,Central,22.351548,91.721085,Electronics,Tablet,116885.0,12.0,1402620.0,2025-05-17,Medium,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,1.9732933141023183,-1.8072822761255511
sales,SALE0135,Chattogram,Central,22.455136,91.785316,Clothing,Dress,2634.0,79.0,208086.0,2024-10-29,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.41121561965875153,-0.033745915169889874
sales,SALE0136,Dhaka,Central,23.775314,90.425339,HomeAppliances,Electric Fan,23300.0,24.0,559200.0,2025-01-30,Small,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.3435195841506894,-0.8303099691342493
sales,SALE0137,Gaibandha,North,25.244384,89.486742,Sports,Badminton Racket,11652.0,36.0,419472.0,2024-12-05,Large,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.5745239314541967,1.1340786301911279
sales,SALE0138,Manikganj,Central,23.833475,89.965451,HomeAppliances,Washing Machine,2665.0,67.0,178555.0,2025-07-01,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.5320964952763949,-0.5023496746630632
sales,SALE0139,Rangpur,North,25.66814,89.357212,Clothing,Dress,2301.0,72.0,165672.0,2025-06-05,Large,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.5112436109299558,0.35813963991566733
sales,SALE0140,Mymensingh,Central,24.778828,90.398675,HomeAppliances,Air Conditioner,34166.0,58.0,1981628.0,2025-09-28,Small,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,0.7782912163620999,-0.6115340734033728
sales,SALE0141,Cox's Bazar,East,21.420804,91.948468,Grocery,Milk Powder (400g),748.0,32.0,23936.0,2025-05-03,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.9928915183398577,0.1850297642800794
sales,SALE0142,Jessore,West,23.132182,89.114665,Furniture,Bed,41272.0,68.0,2806496.0,2025-04-13,Medium,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,1.3111826778014326,1.711591603111199
sales,SALE0143,Dhaka,Central,23.777971,90.347607,Clothing,Shoes,1654.0,46.0,76084.0,2024-10-12,Medium,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.7971204840619016,-0.7596431617594536
sales,SALE0144,Dhaka,Central,23.894657,90.465398,Beauty,Shampoo,2088.0,16.0,33408.0,2025-06-30,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0850876610154487,-1.6143111117797606
sales,SALE0145,Kishoreganj,Central,24.437168,90.731623,Clothing,Shoes,3421.0,89.0,304469.0,2025-07-04,Small,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.2512689519214759,-0.3901960420529925
sales,SALE0146,Bogra,North,24.798138,89.35528,HomeAppliances,Electric Fan,20120.0,93.0,1871160.0,2024-12-09,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.7412612424274839,0.8569445053347897
sales,SALE0147,Khulna,West,22.891909,89.654865,Clothing,T-Shirt,3710.0,25.0,92750.0,2025-05-08,Small,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.9532119571783443,-0.7142021717499171
sales,SALE0148,Rajshahi,West,24.293672,88.657878,Sports,Badminton Racket,963.0,91.0,87633.0,2025-01-06,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.3733031227008167,-0.19457157331082675
sales,SALE0149,Dhaka,Central,23.777768,90.383272,Electronics,Smartphone,80529.0,38.0,3060102.0,2024-10-14,Small,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,2.020952729610161,0.008301377352147447
sales,SALE0150,Chattogram,Central,22.359326,91.733343,Furniture,Dining Set,37170.0,14.0,520380.0,2025-09-30,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.14048969456803748,-1.1912962526783155
sales,SALE0151,Barishal,South,22.689053,90.299046,Sports,Treadmill,14933.0,44.0,657052.0,2025-07-04,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.2949566767759906,-0.8522072160793003
sales,SALE0152,Habiganj,East,24.346161,91.462023,Beauty,Lipstick,1134.0,9.0,10206.0,2025-03-15,Medium,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.1802204747447773,-1.8558084588184123
sales,SALE0153,Chattogram,Central,22.361867,91.828283,Grocery,Honey (500g),742.0,7.0,5194.0,2025-07-21,Small,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.2533155063893993,0.5101389767212313
sales,SALE0154,Narayanganj,Central,23.577069,90.533936,Furniture,Sofa,10582.0,32.0,338624.0,2025-08-07,Large,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.6596651414805369,0.6115571653789291
sales,SALE0155,Khulna,West,22.764223,89.543185,Clothing,Shoes,2741.0,80.0,219280.0,2025-06-13,Large,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.397717024124071,0.137494854465961
sales,SALE0156,Dhaka,Central,23.84223,90.312809,Grocery,Milk Powder (400g),344.0,76.0,26144.0,2025-03-01,Medium,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.5730065705046455,0.5767015196339882
sales,SALE0157,Chattogram,Central,22.324308,91.786044,Clothing,T-Shirt,2797.0,95.0,265715.0,2025-08-17,Small,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.24800276030446836,1.1209487179821938
sales,SALE0158,Rajshahi,West,24.413915,88.589486,Electronics,Smartwatch,94563.0,11.0,1040193.0,2025-07-18,Small,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,1.3285497934515351,-2.0184865985958163
sales,SALE0159,Sylhet,East,24.92139,91.955194,Grocery,Rice (5kg),200.0,1.0,200.0,2025-03-11,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.3196646336991287,0.11976368143816213
sales,SALE0160,Comilla,East,23.489554,91.168717,Clothing,Dress,1492.0,5.0,7460.0,2025-06-10,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.2491819602667174,0.16257440053937058
sales,SALE0161,Faridpur,Central,23.618557,89.797061,Sports,Dumbbell Set,15377.0,10.0,153770.0,2024-10-20,Small,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.8441074338752472,0.7866440886631898
sales,SALE0162,Barguna,South,22.154329,90.110659,Furniture,Dining Set,56855.0,81.0,4605255.0,2024-12-09,Large,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,2.4891419342340533,1.1684127438332297
sales,SALE0163,Bogra,North,24.86688,89.341987,Beauty,Face Cream,3682.0,15.0,55230.0,2025-01-01,Small,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.0821068213517095,0.11639116823272341
sales,SALE0164,Chattogram,Central,22.376623,91.757941,Electronics,Smartwatch,116348.0,19.0,2210612.0,2025-08-31,Small,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,2.344843123129004,-2.0275157307431537
sales,SALE0165,Pabna,North,24.043556,89.230439,Grocery,Sugar (1kg),649.0,96.0,62304.0,2024-12-19,Medium,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.3532364078005653,0.5062666330295919
sales,SALE0166,Rangpur,North,25.641994,89.214715,Beauty,Lipstick,2691.0,90.0,242190.0,2025-03-14,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.29913472866945134,0.5811984757241611
sales,SALE0167,Mymensingh,Central,24.750921,90.480586,Clothing,Dress,2093.0,11.0,23023.0,2024-12-04,Small,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.183186441990338,0.8712311490908469
sales,SALE0168,Sylhet,East,24.93637,91.736032,Beauty,Face Mask,2840.0,78.0,221520.0,2025-05-31,Small,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.3967489285330981,-0.8434776236660141
sales,SALE0169,Pirojpur,South,22.506071,90.048625,Grocery,Honey (500g),629.0,76.0,47804.0,2025-09-26,Large,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.5726289860787164,1.3715980265591052
sales,SALE0170,Dhaka,Central,23.841939,90.548742,HomeAppliances,Washing Machine,4636.0,98.0,454328.0,2025-07-09,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.09665498736016569,0.6723112435402204
sales,SALE0171,Panchagarh,North,26.307032,88.499009,HomeAppliances,Electric Fan,20229.0,24.0,485496.0,2024-12-11,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.4580481498672409,0.14143903656198975
sales,SALE0172,Sylhet,East,24.898478,91.840041,HomeAppliances,Electric Fan,7979.0,61.0,486719.0,2025-04-11,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.3580767056737714,-0.28497697925831456
sales,SALE0173,Satkhira,West,22.751877,89.039399,Beauty,Face Mask,1056.0,21.0,22176.0,2025-04-21,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.0986948003917287,0.3646457200065514
sales,SALE0174,Dhaka,Central,23.796806,90.353774,Beauty,Shampoo,3480.0,98.0,341040.0,2024-12-29,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.16326288753396487,0.5183249828855258
sales,SALE0175,Jhenaidah,West,23.579649,89.12797,Electronics,Camera,41082.0,42.0,1725444.0,2025-08-08,Medium,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,0.649167268057158,0.8999529444177181
sales,SALE0176,Sirajganj,North,24.470672,89.812608,Grocery,Spice Mix,41.0,85.0,3485.0,2025-01-02,Medium,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.49292725492505374,0.21262492741856354
sales,SALE0177,Sylhet,East,24.805964,91.958463,Clothing,Jeans,2423.0,47.0,113881.0,2024-11-22,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.77861130347722,0.522962344829258
sales,SALE0178,Mymensingh,Central,24.763998,90.312471,Sports,Football,7170.0,35.0,250950.0,2024-12-29,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.7524893799037932,1.30395867681502
sales,SALE0179,Cox's Bazar,East,21.43267,92.049346,Grocery,Milk Powder (400g),755.0,63.0,47565.0,2025-08-05,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.704136748235337,1.6865467613691345
sales,SALE0180,Natore,North,24.380476,89.108288,Sports,Yoga Mat,8341.0,91.0,759031.0,2025-07-17,Medium,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.03307945606068579,0.7268206642547442
sales,SALE0181,Bogra,North,24.929659,89.336027,Grocery,Tea (250g),457.0,12.0,5484.0,2025-06-13,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.1912042599106536,-0.5406938432513634
sales,SALE0182,Barguna,South,22.10052,90.112453,Sports,Football,21724.0,20.0,434480.0,2025-01-24,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.4626147345051868,-1.0319674326205464
sales,SALE0183,Chuadanga,West,23.644486,88.908951,Beauty,Face Mask,2439.0,54.0,131706.0,2025-02-01,Medium,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.6808046486386635,-0.6636719178532303
sales,SALE0184,Bogra,North,24.8421,89.341087,Clothing,Shoes,892.0,50.0,44600.0,2025-07-01,Large,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.8020187796572973,0.09039148364994144
sales,SALE0185,Jhenaidah,West,23.491195,89.084009,Electronics,Headphones,17150.0,36.0,617400.0,2025-03-08,Medium,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.37783682824417864,1.2649082560924478
sales,SALE0186,Jessore,West,23.105502,89.122295,Sports,Yoga Mat,9254.0,1.0,9254.0,2025-05-15,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.0897593780020771,-1.2041942408357595
sales,SALE0187,Jamalpur,Central,24.88702,89.859811,Clothing,Shoes,2675.0,85.0,227375.0,2025-01-29,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.35063737569525183,0.3595399284320299
sales,SALE0188,Dhaka,Central,23.675456,90.409242,Electronics,Power Bank,53236.0,43.0,2289148.0,2024-12-28,Large,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,1.1742324660887298,-0.5824179388227806
sales,SALE0189,Jhalokati,South,22.732448,90.267594,Clothing,Jacket,3861.0,25.0,96525.0,2024-10-14,Small,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-0.9598440420108535,-0.07799383900086888
sales,SALE0190,Dhaka,Central,23.796856,90.346108,Grocery,Cooking Oil (1L),460.0,6.0,2760.0,2025-04-27,Large,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-1.250171063628872,-0.6155558701577054
sales,SALE0191,Dhaka,Central,23.938968,90.416053,Sports,Treadmill,13151.0,85.0,1117835.0,2024-11-07,Small,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.2238218568504438,0.4697268962723667
sales,SALE0192,Dhaka,Central,23.820204,90.403838,HomeAppliances,Refrigerator,10273.0,65.0,667745.0,2024-12-08,Medium,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.22704552128875008,1.3465330173256833
sales,SALE0193,Chattogram,Central,22.355262,91.750595,Furniture,Dining Set,33855.0,13.0,440115.0,2025-01-10,Medium,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.23826054827465531,-2.1417497748016068
sales,SALE0194,Narayanganj,Central,23.597451,90.58994,Electronics,Headphones,61736.0,84.0,5185824.0,2025-07-19,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,1,2.8708215327559503,0.06984552615136197
sales,SALE0195,Cox's Bazar,East,21.489504,91.881397,Clothing,Jacket,1686.0,80.0,134880.0,2024-10-17,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,-0.4681761215046775,0.9387450098555012
sales,SALE0196,Chattogram,Central,22.286524,91.736531,Furniture,Dining Set,26532.0,87.0,2308284.0,2025-01-06,Medium,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.9751276390639243,1.8657848222226605
sales,SALE0197,Tangail,Central,24.296784,89.996293,Clothing,Sunglasses,3243.0,98.0,317814.0,2025-01-30,Large,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,-0.15455669726061816,-0.7546063733890056
sales,SALE0198,Dhaka,Central,23.846384,90.344757,Furniture,Office Chair,20385.0,81.0,1651185.0,2024-10-21,Medium,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,5,0.5238308492304408,1.9776722854109787
sales,SALE0199,Dhaka,Central,23.784074,90.441862,Electronics,Laptop,64881.0,13.0,843453.0,2024-11-16,Large,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,0.565107532391565,0.3980581290715486
sales,SALE0200,Kushtia,West,23.896884,89.100011,Furniture,Bed,15902.0,89.0,1415278.0,2025-05-06,Small,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,0.4643283184473874,-0.9259097673088841
sales,SALE0201,Sirajganj,North,24.431952,89.76956,Beauty,Perfume,2603.0,46.0,119738.0,2025-03-29,Medium,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.7532942979728795,-1.0829575643678013
sales,SALE0202,Pabna,North,24.029655,89.231427,Furniture,Bookshelf,32004.0,73.0,2336292.0,2024-10-22,Small,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,4,1.0194526435958968,-0.8867763323498412
sales,SALE0203,Dhaka,Central,23.826607,90.337433,Electronics,Laptop,87887.0,49.0,4306463.0,2024-11-23,Large,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,6,2.7941169488812707,-1.1568453596336918
sales,SALE0204,Barishal,South,22.674864,90.416441,Beauty,Sunscreen,1372.0,30.0,41160.0,2025-02-12,Large,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,2,-0.9715027596023874,-0.9579468695209155
sales,SALE0205,Sylhet,East,24.817069,91.905061,Clothing,Jacket,3031.0,2.0,6062.0,2025-02-10,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-06T11:21:21.930749,3,-1.2441255320169788,0.11664603718612093
