data_type,record_id,city,region,latitude,longitude,category,product,price_bdt,units_sold,sales_amount,date,store_size,customer_rating,salesperson,coverage_value,outlets_visited,duration_hours,outlet_type,outlet_size,priority_score,potential_monthly_value,days_since_contact,no_order_reason,assigned_salesperson,brand,coverage_score,num_outlets,market_share,visit_count,total_outlets,unique_salespersons,intensity_score,from_city,to_city,from_region,to_region,from_latitude,from_longitude,to_latitude,to_longitude,distance_km,generated_at
sales,SALE0122,Sylhet,East,24.818194,91.945361,Grocery,Tea (250g),196.0,31.0,6076.0,2025-08-01,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0123,Dhaka,Central,23.887858,90.41944,Grocery,Tea (250g),263.0,60.0,15780.0,2024-10-11,Medium,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0124,Cox's Bazar,East,21.530237,92.11112,Beauty,Face Cream,1138.0,100.0,113800.0,2025-07-13,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0125,Gaibandha,North,25.282269,89.582118,Clothing,T-Shirt,1577.0,74.0,116698.0,2024-10-23,Medium,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0126,Natore,North,24.472921,88.974476,Furniture,Wardrobe,17997.0,10.0,179970.0,2024-12-05,Large,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0127,Rangpur,North,25.73043,89.318253,Clothing,Jeans,717.0,90.0,64530.0,2025-05-03,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0128,Cox's Bazar,East,21.508631,91.922994,HomeAppliances,Refrigerator,39088.0,6.0,234528.0,2025-04-10,Large,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0129,Nilphamari,North,25.848131,88.846667,Sports,Badminton Racket,2759.0,65.0,179335.0,2024-11-07,Medium,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0130,Mymensingh,Central,24.646628,90.374653,Sports,Treadmill,16562.0,14.0,231868.0,2025-02-25,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0131,Tangail,Central,24.26833,89.863607,Furniture,Dining Set,35129.0,91.0,3196739.0,2025-07-18,Medium,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0132,Chattogram,Central,22.353766,91.840509,Clothing,Shoes,2964.0,35.0,103740.0,2024-11-23,Large,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0133,Pabna,North,23.973487,89.202428,Electronics,Power Bank,65091.0,94.0,6118554.0,2024-12-05,Medium,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0134,Chattogram,Central,22.351548,91.721085,Electronics,Tablet,116885.0,12.0,1402620.0,2025-05-15,Medium,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0135,Chattogram,Central,22.455136,91.785316,Clothing,Dress,2634.0,79.0,208086.0,2024-10-27,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0136,Dhaka,Central,23.775314,90.425339,HomeAppliances,Electric Fan,23300.0,24.0,559200.0,2025-01-28,Small,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0137,Gaibandha,North,25.244384,89.486742,Sports,Badminton Racket,11652.0,36.0,419472.0,2024-12-03,Large,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0138,Manikganj,Central,23.833475,89.965451,HomeAppliances,Washing Machine,2665.0,67.0,178555.0,2025-06-29,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0139,Rangpur,North,25.66814,89.357212,Clothing,Dress,2301.0,72.0,165672.0,2025-06-03,Large,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0140,Mymensingh,Central,24.778828,90.398675,HomeAppliances,Air Conditioner,34166.0,58.0,1981628.0,2025-09-26,Small,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0141,Cox's Bazar,East,21.420804,91.948468,Grocery,Milk Powder (400g),748.0,32.0,23936.0,2025-05-01,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0142,Jessore,West,23.132182,89.114665,Furniture,Bed,41272.0,68.0,2806496.0,2025-04-11,Medium,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0143,Dhaka,Central,23.777971,90.347607,Clothing,Shoes,1654.0,46.0,76084.0,2024-10-10,Medium,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0144,Dhaka,Central,23.894657,90.465398,Beauty,Shampoo,2088.0,16.0,33408.0,2025-06-28,Medium,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0145,Kishoreganj,Central,24.437168,90.731623,Clothing,Shoes,3421.0,89.0,304469.0,2025-07-02,Small,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0146,Bogra,North,24.798138,89.35528,HomeAppliances,Electric Fan,20120.0,93.0,1871160.0,2024-12-07,Large,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0147,Khulna,West,22.891909,89.654865,Clothing,T-Shirt,3710.0,25.0,92750.0,2025-05-06,Small,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0148,Rajshahi,West,24.293672,88.657878,Sports,Badminton Racket,963.0,91.0,87633.0,2025-01-04,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0149,Dhaka,Central,23.777768,90.383272,Electronics,Smartphone,80529.0,38.0,3060102.0,2024-10-12,Small,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0150,Chattogram,Central,22.359326,91.733343,Furniture,Dining Set,37170.0,14.0,520380.0,2025-09-28,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0151,Barishal,South,22.689053,90.299046,Sports,Treadmill,14933.0,44.0,657052.0,2025-07-02,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0152,Habiganj,East,24.346161,91.462023,Beauty,Lipstick,1134.0,9.0,10206.0,2025-03-13,Medium,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0153,Chattogram,Central,22.361867,91.828283,Grocery,Honey (500g),742.0,7.0,5194.0,2025-07-19,Small,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0154,Narayanganj,Central,23.577069,90.533936,Furniture,Sofa,10582.0,32.0,338624.0,2025-08-05,Large,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0155,Khulna,West,22.764223,89.543185,Clothing,Shoes,2741.0,80.0,219280.0,2025-06-11,Large,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0156,Dhaka,Central,23.84223,90.312809,Grocery,Milk Powder (400g),344.0,76.0,26144.0,2025-02-27,Medium,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0157,Chattogram,Central,22.324308,91.786044,Clothing,T-Shirt,2797.0,95.0,265715.0,2025-08-15,Small,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0158,Rajshahi,West,24.413915,88.589486,Electronics,Smartwatch,94563.0,11.0,1040193.0,2025-07-16,Small,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0159,Sylhet,East,24.92139,91.955194,Grocery,Rice (5kg),200.0,1.0,200.0,2025-03-09,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0160,Comilla,East,23.489554,91.168717,Clothing,Dress,1492.0,5.0,7460.0,2025-06-08,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0161,Faridpur,Central,23.618557,89.797061,Sports,Dumbbell Set,15377.0,10.0,153770.0,2024-10-18,Small,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0162,Barguna,South,22.154329,90.110659,Furniture,Dining Set,56855.0,81.0,4605255.0,2024-12-07,Large,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0163,Bogra,North,24.86688,89.341987,Beauty,Face Cream,3682.0,15.0,55230.0,2024-12-30,Small,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0164,Chattogram,Central,22.376623,91.757941,Electronics,Smartwatch,116348.0,19.0,2210612.0,2025-08-29,Small,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0165,Pabna,North,24.043556,89.230439,Grocery,Sugar (1kg),649.0,96.0,62304.0,2024-12-17,Medium,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0166,Rangpur,North,25.641994,89.214715,Beauty,Lipstick,2691.0,90.0,242190.0,2025-03-12,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0167,Mymensingh,Central,24.750921,90.480586,Clothing,Dress,2093.0,11.0,23023.0,2024-12-02,Small,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0168,Sylhet,East,24.93637,91.736032,Beauty,Face Mask,2840.0,78.0,221520.0,2025-05-29,Small,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0169,Pirojpur,South,22.506071,90.048625,Grocery,Honey (500g),629.0,76.0,47804.0,2025-09-24,Large,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0170,Dhaka,Central,23.841939,90.548742,HomeAppliances,Washing Machine,4636.0,98.0,454328.0,2025-07-07,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0171,Panchagarh,North,26.307032,88.499009,HomeAppliances,Electric Fan,20229.0,24.0,485496.0,2024-12-09,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0172,Sylhet,East,24.898478,91.840041,HomeAppliances,Electric Fan,7979.0,61.0,486719.0,2025-04-09,Medium,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0173,Satkhira,West,22.751877,89.039399,Beauty,Face Mask,1056.0,21.0,22176.0,2025-04-19,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0174,Dhaka,Central,23.796806,90.353774,Beauty,Shampoo,3480.0,98.0,341040.0,2024-12-27,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0175,Jhenaidah,West,23.579649,89.12797,Electronics,Camera,41082.0,42.0,1725444.0,2025-08-06,Medium,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0176,Sirajganj,North,24.470672,89.812608,Grocery,Spice Mix,41.0,85.0,3485.0,2024-12-31,Medium,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0177,Sylhet,East,24.805964,91.958463,Clothing,Jeans,2423.0,47.0,113881.0,2024-11-20,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0178,Mymensingh,Central,24.763998,90.312471,Sports,Football,7170.0,35.0,250950.0,2024-12-27,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0179,Cox's Bazar,East,21.43267,92.049346,Grocery,Milk Powder (400g),755.0,63.0,47565.0,2025-08-03,Small,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0180,Natore,North,24.380476,89.108288,Sports,Yoga Mat,8341.0,91.0,759031.0,2025-07-15,Medium,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0181,Bogra,North,24.929659,89.336027,Grocery,Tea (250g),457.0,12.0,5484.0,2025-06-11,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0182,Barguna,South,22.10052,90.112453,Sports,Football,21724.0,20.0,434480.0,2025-01-22,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0183,Chuadanga,West,23.644486,88.908951,Beauty,Face Mask,2439.0,54.0,131706.0,2025-01-30,Medium,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0184,Bogra,North,24.8421,89.341087,Clothing,Shoes,892.0,50.0,44600.0,2025-06-29,Large,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0185,Jhenaidah,West,23.491195,89.084009,Electronics,Headphones,17150.0,36.0,617400.0,2025-03-06,Medium,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0186,Jessore,West,23.105502,89.122295,Sports,Yoga Mat,9254.0,1.0,9254.0,2025-05-13,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0187,Jamalpur,Central,24.88702,89.859811,Clothing,Shoes,2675.0,85.0,227375.0,2025-01-27,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0188,Dhaka,Central,23.675456,90.409242,Electronics,Power Bank,53236.0,43.0,2289148.0,2024-12-26,Large,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0189,Jhalokati,South,22.732448,90.267594,Clothing,Jacket,3861.0,25.0,96525.0,2024-10-12,Small,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0190,Dhaka,Central,23.796856,90.346108,Grocery,Cooking Oil (1L),460.0,6.0,2760.0,2025-04-25,Large,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0191,Dhaka,Central,23.938968,90.416053,Sports,Treadmill,13151.0,85.0,1117835.0,2024-11-05,Small,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0192,Dhaka,Central,23.820204,90.403838,HomeAppliances,Refrigerator,10273.0,65.0,667745.0,2024-12-06,Medium,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0193,Chattogram,Central,22.355262,91.750595,Furniture,Dining Set,33855.0,13.0,440115.0,2025-01-08,Medium,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0194,Narayanganj,Central,23.597451,90.58994,Electronics,Headphones,61736.0,84.0,5185824.0,2025-07-17,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0195,Cox's Bazar,East,21.489504,91.881397,Clothing,Jacket,1686.0,80.0,134880.0,2024-10-15,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0196,Chattogram,Central,22.286524,91.736531,Furniture,Dining Set,26532.0,87.0,2308284.0,2025-01-04,Medium,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0197,Tangail,Central,24.296784,89.996293,Clothing,Sunglasses,3243.0,98.0,317814.0,2025-01-28,Large,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0198,Dhaka,Central,23.846384,90.344757,Furniture,Office Chair,20385.0,81.0,1651185.0,2024-10-19,Medium,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0199,Dhaka,Central,23.784074,90.441862,Electronics,Laptop,64881.0,13.0,843453.0,2024-11-14,Large,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0200,Kushtia,West,23.896884,89.100011,Furniture,Bed,15902.0,89.0,1415278.0,2025-05-04,Small,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0201,Sirajganj,North,24.431952,89.76956,Beauty,Perfume,2603.0,46.0,119738.0,2025-03-27,Medium,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0202,Pabna,North,24.029655,89.231427,Furniture,Bookshelf,32004.0,73.0,2336292.0,2024-10-20,Small,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0203,Dhaka,Central,23.826607,90.337433,Electronics,Laptop,87887.0,49.0,4306463.0,2024-11-21,Large,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0204,Barishal,South,22.674864,90.416441,Beauty,Sunscreen,1372.0,30.0,41160.0,2025-02-10,Large,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0205,Sylhet,East,24.817069,91.905061,Clothing,Jacket,3031.0,2.0,6062.0,2025-02-08,Medium,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0206,Dinajpur,North,25.529204,88.735087,Clothing,Jeans,602.0,57.0,34314.0,2025-04-11,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0207,Khulna,West,22.818354,89.564248,Sports,Treadmill,23120.0,33.0,762960.0,2025-02-13,Medium,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0208,Gaibandha,North,25.255711,89.509018,Clothing,Dress,3795.0,62.0,235290.0,2025-08-11,Small,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0209,Barishal,South,22.71639,90.25089,Electronics,Camera,83341.0,38.0,3166958.0,2024-10-11,Medium,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0210,Tangail,Central,24.258543,89.908961,Furniture,Dining Set,48137.0,51.0,2454987.0,2025-05-17,Small,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0211,Chuadanga,West,23.614712,88.796602,Grocery,Honey (500g),90.0,78.0,7020.0,2025-01-23,Medium,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0212,Dhaka,Central,23.820092,90.353798,Sports,Cricket Bat,20392.0,46.0,938032.0,2025-06-14,Large,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0213,Sylhet,East,24.946358,91.897056,Grocery,Sugar (1kg),734.0,97.0,71198.0,2024-11-01,Large,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0214,Chattogram,Central,22.369701,91.842161,Electronics,Laptop,90242.0,83.0,7490086.0,2025-09-14,Medium,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0215,Saidpur,North,25.707956,88.923225,Grocery,Rice (5kg),633.0,47.0,29751.0,2025-07-29,Small,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0216,Cox's Bazar,East,21.453083,91.962255,Electronics,Camera,105973.0,54.0,5722542.0,2025-07-07,Small,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0217,Dhaka,Central,23.779724,90.3281,Grocery,Tea (250g),414.0,68.0,28152.0,2025-01-21,Medium,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0218,Khulna,West,22.796806,89.603519,Clothing,Jacket,3677.0,62.0,227974.0,2025-05-06,Large,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0219,Narayanganj,Central,23.634866,90.51079,Clothing,Handbag,771.0,60.0,46260.0,2025-08-27,Small,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0220,Jamalpur,Central,24.871218,89.957321,Furniture,Table,49323.0,93.0,4587039.0,2024-10-24,Medium,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0221,Comilla,East,23.518164,91.138709,Grocery,Spice Mix,610.0,47.0,28670.0,2025-08-19,Medium,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0222,Dhaka,Central,23.808551,90.518748,Electronics,Laptop,67609.0,48.0,3245232.0,2024-10-25,Large,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0223,Brahmanbaria,East,24.002088,91.066252,Clothing,Shoes,1860.0,82.0,152520.0,2025-03-28,Small,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0224,Jhenaidah,West,23.57289,89.089087,Grocery,Milk Powder (400g),65.0,80.0,5200.0,2024-12-21,Medium,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0225,Rajshahi,West,24.359878,88.66134,Electronics,Tablet,92889.0,9.0,836001.0,2024-11-13,Medium,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0226,Chattogram,Central,22.37591,91.819835,Grocery,Sugar (1kg),704.0,53.0,37312.0,2025-08-06,Small,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0227,Manikganj,Central,23.901696,90.027551,Grocery,Rice (5kg),351.0,64.0,22464.0,2025-08-06,Small,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0228,Sylhet,East,24.916381,91.881161,Clothing,Shoes,855.0,50.0,42750.0,2025-02-14,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0229,Chattogram,Central,22.302847,91.846389,Grocery,Honey (500g),753.0,70.0,52710.0,2025-03-04,Large,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0230,Patuakhali,South,22.352222,90.35899,Sports,Cricket Bat,14094.0,84.0,1183896.0,2025-08-15,Medium,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0231,Nilphamari,North,25.980214,88.819037,Beauty,Shampoo,468.0,89.0,41652.0,2025-03-29,Small,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0232,Dhaka,Central,23.788575,90.39395,Grocery,Cooking Oil (1L),411.0,13.0,5343.0,2024-10-18,Medium,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0233,Dhaka,Central,23.873088,90.358824,Grocery,Honey (500g),407.0,8.0,3256.0,2025-03-15,Medium,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0234,Dhaka,Central,23.882649,90.424293,Clothing,T-Shirt,3773.0,59.0,222607.0,2025-08-19,Large,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0235,Khulna,West,22.858953,89.593678,Grocery,Honey (500g),651.0,3.0,1953.0,2025-09-09,Medium,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0236,Sylhet,East,24.899014,91.932629,Electronics,Headphones,111150.0,73.0,8113950.0,2025-06-21,Small,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0237,Barguna,South,22.124136,90.204561,HomeAppliances,Washing Machine,15576.0,76.0,1183776.0,2025-06-16,Small,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0238,Comilla,East,23.438425,91.268103,Grocery,Cooking Oil (1L),650.0,1.0,650.0,2025-05-16,Small,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0239,Barishal,South,22.679991,90.336593,HomeAppliances,Washing Machine,18426.0,23.0,423798.0,2025-08-09,Large,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0240,Rajshahi,West,24.313393,88.578032,Furniture,Table,5973.0,46.0,274758.0,2025-06-05,Large,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0241,Dhaka,Central,23.808566,90.426553,Electronics,Headphones,42782.0,7.0,299474.0,2025-08-01,Large,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0242,Rangpur,North,25.793116,89.262361,Grocery,Rice (5kg),105.0,61.0,6405.0,2025-02-17,Medium,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0243,Khagrachhari,East,23.043864,91.992945,Clothing,T-Shirt,2151.0,65.0,139815.0,2025-06-13,Large,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
sales,SALE0244,Narail,West,23.175023,89.529547,Furniture,Dining Set,48181.0,67.0,3228127.0,2025-05-03,Medium,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-04T02:53:37.634184
