outlet_id,city,latitude,longitude,region,category,product,price_bdt,units_sold,sales_amount,sale_date,store_size,customer_rating,returns,sales_per_unit
785,Chattogram,22.279301830847412,91.75868180063117,Chattogram,HomeAppliances,Microwave,22184,28,621152,2025-02-02,Medium,3.91,0,22184.0
786,Bhola,22.56989539059238,90.73121150719524,Bhola,Beauty,Sunscreen,1830,60,109800,2025-08-30,Large,4.75,2,1830.0
787,Chattogram,22.3499057192128,91.80033351529053,Chattogram,Electronics,Laptop,19438,30,583140,2025-02-05,Small,3.61,0,19438.0
788,Habiganj,24.330734685190027,91.26066702386741,Habiganj,Grocery,Spice Mix,476,244,116144,2025-05-21,Small,4.3,6,476.0
789,Chattogram,22.275822575838095,91.75918969705374,Chattogram,Grocery,Spice Mix,110,180,19800,2025-02-24,Small,3.72,1,110.0
790,Dhaka,23.84050884779624,90.47143232213082,Dhaka,Grocery,Cooking Oil (1L),154,218,33572,2025-09-18,Medium,4.29,1,154.0
791,Faridpur,23.5549591407769,89.87445017092911,Faridpur,Grocery,Sugar (1kg),256,158,40448,2025-09-19,Large,4.63,2,256.0
792,Bandarban,22.215406995439483,92.20172219649524,Bandarban,Clothing,T-Shirt,303,116,35148,2025-06-24,Medium,4.31,2,303.0
793,Feni,23.11134633458539,91.37647321184103,Feni,Clothing,Shoes,1374,95,130530,2025-08-16,Medium,4.07,0,1374.0
794,Barishal,22.676315285178905,90.30068646419879,Barishal,Furniture,Office Chair,60699,11,667689,2024-12-31,Medium,4.58,0,60699.0
795,Comilla,23.45954090174369,91.18903040428266,Comilla,Electronics,Smartwatch,30016,59,1770944,2025-05-27,Small,4.35,1,30016.0
796,Thakurgaon,26.025838153678745,88.50461791195414,Thakurgaon,Beauty,Sunscreen,542,66,35772,2025-09-25,Small,5.0,1,542.0
797,Dhaka,23.79933185405562,90.34271601423515,Dhaka,Clothing,Sunglasses,3726,102,380052,2024-12-07,Small,4.9,3,3726.0
798,Dhaka,23.905947047691324,90.5474092367159,Dhaka,Grocery,Milk Powder (400g),331,251,83081,2024-11-20,Large,3.81,8,331.0
799,Kishoreganj,24.457497976250007,90.63724736034683,Kishoreganj,Furniture,Bed,30700,18,552600,2025-09-03,Small,4.07,0,30700.0
800,Barishal,22.6235882978196,90.46615161876909,Barishal,Furniture,Wardrobe,33133,14,463862,2025-05-02,Medium,3.54,0,33133.0
801,Dhaka,23.748411527365356,90.46596831742747,Dhaka,Beauty,Face Cream,451,43,19393,2025-06-25,Medium,4.39,0,451.0
802,Barishal,22.68613493943252,90.34255279733097,Barishal,Grocery,Rice (5kg),802,239,191678,2025-05-01,Small,3.33,4,802.0
803,Kishoreganj,24.555431887403174,90.94266755259979,Kishoreganj,Electronics,Tablet,50448,47,2371056,2025-09-03,Small,4.47,3,50448.0
804,Comilla,23.603502726929158,91.18527316848113,Comilla,Electronics,Laptop,111678,25,2791950,2024-12-24,Medium,3.91,1,111678.0
805,Brahmanbaria,23.973851448780454,91.04167708575787,Brahmanbaria,HomeAppliances,Air Conditioner,8007,51,408357,2025-09-27,Medium,4.37,0,8007.0
806,Chattogram,22.4361239568868,91.67624152831611,Chattogram,Grocery,Spice Mix,596,101,60196,2025-03-11,Small,4.04,0,596.0
807,Nilphamari,26.03644866006032,88.89300752130161,Nilphamari,Beauty,Shampoo,2801,25,70025,2024-10-18,Medium,4.17,0,2801.0
808,Sylhet,24.883315075559604,91.95272556418212,Sylhet,Beauty,Face Mask,1247,45,56115,2025-03-20,Medium,4.09,0,1247.0
809,Dhaka,23.816229153270775,90.4617634678569,Dhaka,Clothing,Shoes,2242,96,215232,2025-08-14,Small,4.04,3,2242.0
810,Jessore,23.20351809298629,89.20274575974649,Jessore,Clothing,Handbag,2437,55,134035,2024-11-13,Medium,4.54,1,2437.0
811,Faridpur,23.6754567867546,89.79062380433793,Faridpur,Clothing,T-Shirt,793,107,84851,2025-03-02,Small,3.99,1,793.0
812,Patuakhali,22.303288240741274,90.18914063985535,Patuakhali,Grocery,Spice Mix,310,264,81840,2024-10-17,Small,5.0,5,310.0
813,Patuakhali,22.3694644127248,90.35686105046182,Patuakhali,Beauty,Sunscreen,1739,92,159988,2025-09-03,Medium,4.81,2,1739.0
814,Thakurgaon,26.06151073889532,88.28357717327742,Thakurgaon,Grocery,Spice Mix,245,178,43610,2025-07-16,Large,2.9,3,245.0
815,Khulna,22.918390751303498,89.58293133761816,Khulna,HomeAppliances,Refrigerator,18657,17,317169,2025-05-13,Small,4.55,0,18657.0
816,Chattogram,22.36877474459377,91.70593319386211,Chattogram,Clothing,Jacket,719,103,74057,2024-10-12,Small,3.72,3,719.0
817,Rajshahi,24.285970958095927,88.69618042593616,Rajshahi,Grocery,Tea (250g),765,126,96390,2024-12-26,Small,3.49,1,765.0
818,Comilla,23.442718390244025,91.11982277573526,Comilla,Electronics,Bluetooth Speaker,97445,51,4969695,2025-06-15,Small,4.25,0,97445.0
819,Kushtia,23.912313465979473,89.03317587757707,Kushtia,HomeAppliances,Air Conditioner,10436,24,250464,2025-09-24,Medium,3.86,0,10436.0
820,Khulna,22.68635025925741,89.43644683731738,Khulna,Grocery,Sugar (1kg),569,111,63159,2024-11-18,Small,4.62,7,569.0
821,Dhaka,23.902672639261386,90.37829108819231,Dhaka,Grocery,Rice (5kg),899,166,149234,2024-12-30,Small,3.98,3,899.0
822,Sylhet,25.012083581732394,91.7891114918026,Sylhet,Furniture,Bookshelf,6722,11,73942,2025-04-12,Small,3.89,0,6722.0
823,Chattogram,22.419751248846584,91.86392663860835,Chattogram,Electronics,Camera,103111,25,2577775,2024-10-14,Large,4.44,0,103111.0
824,Mymensingh,24.730115933778226,90.41587176132236,Mymensingh,Clothing,T-Shirt,797,81,64557,2025-07-27,Large,3.55,4,797.0
825,Chattogram,22.32775256421549,91.73252450921832,Chattogram,Clothing,Handbag,2260,79,178540,2025-08-30,Large,4.64,0,2260.0
826,Manikganj,23.837808927313763,89.95760034690615,Manikganj,Furniture,Bed,49512,15,742680,2025-05-05,Small,4.83,0,49512.0
827,Barishal,22.756843438184045,90.14873345974796,Barishal,Clothing,Handbag,2256,85,191760,2025-04-08,Medium,4.39,0,2256.0
828,Jessore,23.24061876181291,89.15385680292295,Jessore,HomeAppliances,Electric Fan,35227,10,352270,2025-06-29,Medium,4.25,0,35227.0
829,Mymensingh,24.602272793344437,90.22162744737541,Mymensingh,Electronics,Laptop,31913,32,1021216,2025-04-19,Small,4.39,0,31913.0
830,Dhaka,23.774905076225007,90.43898311222537,Dhaka,Furniture,Bed,22969,13,298597,2024-11-28,Medium,3.62,0,22969.0
831,Mymensingh,24.914074614555417,90.31016955849255,Mymensingh,Beauty,Shampoo,3927,39,153153,2025-01-03,Medium,4.13,1,3927.0
832,Barishal,22.623781166143154,90.38933142868463,Barishal,Sports,Dumbbell Set,28546,43,1227478,2025-09-10,Small,3.86,0,28546.0
833,Jamalpur,24.784267381032237,89.90666428209948,Jamalpur,Beauty,Lipstick,3224,81,261144,2024-11-14,Medium,4.39,1,3224.0
834,Dhaka,23.756705030148897,90.40976549369356,Dhaka,Electronics,Headphones,41588,26,1081288,2024-12-05,Small,3.65,0,41588.0
835,Natore,24.43752893052713,89.1024188756802,Natore,Grocery,Milk Powder (400g),807,139,112173,2025-07-09,Medium,4.52,2,807.0
836,Dinajpur,25.538565513256263,88.60534751083021,Dinajpur,Grocery,Cooking Oil (1L),703,161,113183,2025-07-13,Small,4.69,2,703.0
837,Dhaka,23.810871449476018,90.40074184143623,Dhaka,Electronics,Smartwatch,56320,24,1351680,2025-09-22,Small,3.82,0,56320.0
838,Habiganj,24.376821069477288,91.44062139656465,Habiganj,Electronics,Power Bank,82782,50,4139100,2025-02-08,Large,4.58,1,82782.0
839,Kishoreganj,24.401354189508552,90.83299868182047,Kishoreganj,Beauty,Lipstick,1365,82,111930,2024-11-01,Medium,3.98,3,1365.0
840,Khulna,22.97069898561292,89.55038561597043,Khulna,Electronics,Bluetooth Speaker,56638,66,3738108,2025-05-23,Medium,3.75,1,56638.0
841,Sherpur,25.123215918531297,89.99161760901197,Sherpur,Electronics,Smartwatch,65092,34,2213128,2024-10-11,Large,4.3,1,65092.0
842,Cox's Bazar,21.33072001250898,91.87610368723432,Cox's Bazar,Furniture,Sofa,6429,7,45003,2025-04-17,Small,3.79,1,6429.0
843,Nilphamari,25.90901949290835,88.69183094564364,Nilphamari,Clothing,Handbag,1050,110,115500,2024-11-10,Medium,3.98,0,1050.0
844,Bogra,24.729953065602196,89.42282701848457,Bogra,Furniture,Table,43068,11,473748,2025-01-16,Medium,3.73,0,43068.0
845,Chandpur,23.210290335044828,90.72183884382274,Chandpur,Clothing,Handbag,3158,62,195796,2024-12-17,Medium,3.94,1,3158.0
846,Habiganj,24.385621387739626,91.446269183672,Habiganj,Beauty,Perfume,1319,46,60674,2025-02-22,Large,4.87,0,1319.0
847,Patuakhali,22.328374338071956,90.47877784087854,Patuakhali,Grocery,Sugar (1kg),237,262,62094,2025-07-30,Small,3.75,6,237.0
848,Mymensingh,24.7087771568635,90.43187191650195,Mymensingh,Clothing,Dress,1083,119,128877,2025-05-23,Small,4.53,3,1083.0
849,Saidpur,25.788970165180793,88.942650058343,Saidpur,Electronics,Tablet,55288,19,1050472,2025-03-11,Small,4.23,0,55288.0
850,Sylhet,24.96573615036009,91.74323669152287,Sylhet,Beauty,Lipstick,1103,75,82725,2025-07-12,Large,2.87,1,1103.0
851,Barishal,22.712413393310694,90.32313004026585,Barishal,Grocery,Tea (250g),534,309,165006,2024-11-11,Medium,3.4,4,534.0
852,Khulna,22.775519284569377,89.63120742367295,Khulna,HomeAppliances,Washing Machine,8790,19,167010,2025-09-04,Small,4.55,0,8790.0
853,Cox's Bazar,21.425639189255737,92.09668888672262,Cox's Bazar,Electronics,Bluetooth Speaker,9594,10,95940,2025-03-29,Small,4.39,0,9594.0
854,Mymensingh,24.64967019479792,90.36162408069143,Mymensingh,Beauty,Shampoo,1796,36,64656,2024-11-15,Medium,3.62,2,1796.0
855,Rajshahi,24.35389920436713,88.60649571941026,Rajshahi,Sports,Football,19585,37,724645,2025-04-06,Medium,4.86,1,19585.0
856,Netrokona,24.880182713745953,90.75580786779916,Netrokona,HomeAppliances,Electric Fan,7301,15,109515,2024-12-31,Large,4.04,0,7301.0
857,Patuakhali,22.294047262056626,90.41565944180533,Patuakhali,Clothing,Handbag,3316,51,169116,2025-04-21,Small,4.89,1,3316.0
858,Feni,22.951429773514164,91.28764929326283,Feni,Beauty,Shampoo,2354,56,131824,2024-11-07,Small,4.24,3,2354.0
859,Bogra,24.92221468327201,89.24755725884478,Bogra,Sports,Cricket Bat,7588,41,311108,2025-09-05,Small,4.84,1,7588.0
860,Dhaka,23.755939954815165,90.22823804099262,Dhaka,Sports,Treadmill,27700,20,554000,2024-10-27,Large,4.2,0,27700.0
861,Dinajpur,25.626011558886997,88.66148816882513,Dinajpur,Electronics,Tablet,30555,41,1252755,2025-03-08,Large,4.29,2,30555.0
862,Dhaka,23.760153711360513,90.43895314280816,Dhaka,Electronics,Camera,16787,43,721841,2024-12-21,Medium,4.21,1,16787.0
863,Kishoreganj,24.338981114752023,90.74866361231481,Kishoreganj,Clothing,Handbag,617,98,60466,2025-02-28,Small,3.91,1,617.0
864,Rangpur,25.772719462492503,89.25511702961143,Rangpur,HomeAppliances,Blender,5394,24,129456,2025-01-16,Medium,4.13,0,5394.0
865,Dhaka,23.815374693207048,90.41828711938363,Dhaka,Grocery,Sugar (1kg),557,183,101931,2025-09-23,Medium,3.82,2,557.0
866,Jessore,23.21545665621558,89.13296531341042,Jessore,Grocery,Sugar (1kg),338,213,71994,2024-12-10,Large,4.27,5,338.0
867,Brahmanbaria,24.076706201722804,91.13394113481247,Brahmanbaria,Sports,Yoga Mat,16070,13,208910,2025-06-01,Medium,5.0,2,16070.0
868,Dhaka,23.819740794060387,90.49062052712505,Dhaka,Furniture,Wardrobe,60012,6,360072,2025-01-21,Medium,3.83,0,60012.0
869,Barishal,22.787765917114513,90.33801874259794,Barishal,Clothing,Jacket,2799,18,50382,2025-02-09,Small,4.52,0,2799.0
870,Satkhira,22.638871688144558,89.00482514774097,Satkhira,Furniture,Bookshelf,13401,26,348426,2025-01-04,Medium,4.5,0,13401.0
871,Rangpur,25.704587021643903,89.2670060228832,Rangpur,Clothing,T-Shirt,3260,85,277100,2025-08-11,Medium,4.09,3,3260.0
872,Bogra,24.86118397510868,89.20447685357493,Bogra,Grocery,Tea (250g),122,169,20618,2025-06-16,Medium,4.35,5,122.0
873,Dhaka,23.842148095020367,90.32664477807462,Dhaka,Clothing,Jeans,4392,78,342576,2025-07-19,Medium,4.51,0,4392.0
874,Gaibandha,25.299743919209945,89.5226357256594,Gaibandha,Clothing,T-Shirt,2440,97,236680,2024-10-09,Small,3.99,2,2440.0
875,Dhaka,23.759461158328932,90.37642048534988,Dhaka,Grocery,Cooking Oil (1L),618,135,83430,2024-12-21,Small,3.99,2,618.0
876,Jhenaidah,23.524027158406984,89.03025649476362,Jhenaidah,Electronics,Bluetooth Speaker,91699,31,2842669,2025-09-24,Small,4.13,1,91699.0
877,Rangpur,25.847668023103758,89.20403240811699,Rangpur,HomeAppliances,Electric Fan,37116,17,630972,2025-02-06,Small,3.95,0,37116.0
878,Cox's Bazar,21.40268459966376,91.92119820952851,Cox's Bazar,Electronics,Tablet,64000,74,4736000,2025-03-22,Small,3.91,2,64000.0
879,Bandarban,22.23769980274451,92.24857293889153,Bandarban,Grocery,Honey (500g),341,146,49786,2025-06-12,Small,5.0,3,341.0
880,Rangpur,25.73201558219104,89.37925003208447,Rangpur,Grocery,Milk Powder (400g),862,151,130162,2025-02-01,Medium,4.37,3,862.0
881,Gaibandha,25.30219009995046,89.60764078013972,Gaibandha,Grocery,Honey (500g),600,304,182400,2024-10-07,Medium,3.84,5,600.0
882,Dhaka,23.78863433860785,90.38280700235835,Dhaka,Beauty,Face Mask,1777,62,110174,2025-09-21,Small,4.13,1,1777.0
883,Chattogram,22.395552530330647,91.70434015403983,Chattogram,Sports,Treadmill,9374,23,215602,2025-04-09,Large,3.21,0,9374.0
884,Sylhet,24.9886065290713,91.81238293838297,Sylhet,Beauty,Lipstick,2435,57,138795,2025-04-26,Small,4.15,1,2435.0
885,Dhaka,23.882130711887715,90.3508166274287,Dhaka,Furniture,Dining Set,53944,23,1240712,2025-05-24,Medium,3.64,1,53944.0
886,Tangail,24.281442486242213,89.84497043174707,Tangail,Clothing,T-Shirt,2846,141,401286,2024-12-08,Medium,4.13,6,2846.0
887,Dhaka,23.708022682509373,90.40584931794227,Dhaka,HomeAppliances,Refrigerator,29937,23,688551,2024-12-07,Small,4.18,0,29937.0
888,Tangail,24.19798574767908,89.90921453438413,Tangail,Sports,Badminton Racket,17079,26,444054,2025-07-28,Large,4.13,2,17079.0
889,Natore,24.435711639557418,89.17873358870331,Natore,Clothing,Jeans,1085,50,54250,2025-09-20,Medium,4.32,3,1085.0
890,Chandpur,23.286434624901702,90.79253478291736,Chandpur,Clothing,Dress,1196,86,102856,2024-11-04,Small,3.99,0,1196.0
891,Chattogram,22.366397161763913,91.74718211575707,Chattogram,Beauty,Face Mask,2390,38,90820,2025-02-26,Medium,3.56,0,2390.0
892,Sylhet,24.842373304280176,91.82923256399407,Sylhet,Beauty,Face Cream,3303,42,138726,2025-02-13,Large,4.62,1,3303.0
893,Comilla,23.501088021533977,91.20530683237654,Comilla,Electronics,Smartwatch,38459,42,1615278,2025-08-17,Small,4.27,1,38459.0
894,Comilla,23.497638998829768,91.12070512379104,Comilla,Furniture,Wardrobe,25992,12,311904,2025-04-02,Medium,3.33,1,25992.0
895,Sylhet,24.882022760076886,91.70670373320854,Sylhet,Grocery,Tea (250g),281,160,44960,2025-02-23,Medium,4.04,1,281.0
896,Saidpur,25.748671038244467,88.97810979116854,Saidpur,Clothing,Jacket,941,39,36699,2025-01-04,Large,3.75,1,941.0
897,Cox's Bazar,21.451903926329333,91.98392980020978,Cox's Bazar,Sports,Treadmill,21091,58,1223278,2025-09-28,Large,3.32,1,21091.0
898,Rajshahi,24.399774002714892,88.57718703385376,Rajshahi,Grocery,Tea (250g),371,199,73829,2025-08-26,Large,4.05,3,371.0
899,Jamalpur,24.97697937564873,89.95976647016269,Jamalpur,Clothing,Shoes,567,193,109431,2025-09-01,Small,4.75,5,567.0
900,Jhenaidah,23.504045974196753,89.41642873726147,Jhenaidah,Electronics,Camera,17156,55,943580,2024-11-28,Medium,4.05,1,17156.0
901,Barishal,22.76285625408218,90.336977437076,Barishal,Clothing,Dress,1511,95,143545,2025-02-13,Medium,3.94,3,1511.0
902,Panchagarh,26.359347833398957,88.55441365102972,Panchagarh,Sports,Dumbbell Set,3992,9,35928,2024-10-30,Small,4.1,0,3992.0
903,Narayanganj,23.62495922288769,90.52548723555824,Narayanganj,Grocery,Tea (250g),93,234,21762,2025-02-27,Medium,3.35,6,93.0
904,Brahmanbaria,23.951548360391346,91.08478229742902,Brahmanbaria,Beauty,Shampoo,3822,44,168168,2025-06-19,Small,3.48,1,3822.0
905,Natore,24.39128674399694,89.12125285040668,Natore,Electronics,Camera,35267,51,1798617,2025-09-13,Large,4.81,0,35267.0
906,Tangail,24.203600763603127,89.96014571302712,Tangail,Grocery,Honey (500g),77,190,14630,2025-04-08,Large,3.74,2,77.0
907,Khulna,22.859537999296464,89.66004196208446,Khulna,Beauty,Lipstick,896,120,107520,2025-03-17,Small,3.77,1,896.0
908,Gaibandha,25.275696852740452,89.59307532742514,Gaibandha,Sports,Badminton Racket,17333,23,398659,2024-12-16,Medium,4.66,1,17333.0
909,Rangamati,22.665723042866418,92.33820216901157,Rangamati,Electronics,Smartwatch,11613,32,371616,2025-02-16,Small,3.72,0,11613.0
910,Pabna,23.858657790592357,89.37596690862098,Pabna,Grocery,Sugar (1kg),683,224,152992,2025-05-29,Small,4.17,5,683.0
911,Meherpur,23.813963779446016,88.70269898359463,Meherpur,Clothing,Jeans,4322,86,371692,2024-12-17,Medium,3.84,1,4322.0
912,Chattogram,22.385484561500522,91.71963428973017,Chattogram,Sports,Football,7200,28,201600,2025-02-06,Small,3.72,0,7200.0
913,Bandarban,22.269065840726928,92.2564313555282,Bandarban,Grocery,Honey (500g),832,131,108992,2025-04-12,Medium,3.83,2,832.0
914,Dhaka,23.842730151234267,90.52820460838353,Dhaka,Furniture,Table,23459,11,258049,2025-04-20,Large,4.27,0,23459.0
915,Rajshahi,24.43860386902464,88.60209037654506,Rajshahi,HomeAppliances,Blender,19506,15,292590,2025-02-19,Small,3.97,0,19506.0
916,Sunamganj,25.10244796852498,91.3094991205288,Sunamganj,Electronics,Laptop,16531,53,876143,2025-01-24,Small,3.48,1,16531.0
917,Dhaka,23.864151876780916,90.33164649989973,Dhaka,Grocery,Honey (500g),362,164,59368,2025-05-03,Small,3.32,4,362.0
918,Khagrachhari,23.190794464870603,92.03211319349107,Khagrachhari,HomeAppliances,Washing Machine,11547,26,300222,2025-06-15,Small,4.03,1,11547.0
919,Chattogram,22.439701895030698,91.79925575885218,Chattogram,Grocery,Spice Mix,638,277,176726,2025-05-06,Medium,5.0,4,638.0
920,Rangpur,25.796865523165184,89.44266786084468,Rangpur,Sports,Dumbbell Set,5029,53,266537,2024-11-29,Small,4.2,3,5029.0
921,Rangamati,22.595600149924625,92.1672813331688,Rangamati,Grocery,Cooking Oil (1L),553,174,96222,2025-06-14,Small,4.19,2,553.0
922,Comilla,23.47515681291996,91.05738248812197,Comilla,Furniture,Table,49385,10,493850,2025-04-08,Small,4.62,1,49385.0
923,Satkhira,22.637399677907382,89.13273690427538,Satkhira,Electronics,Tablet,89951,22,1978922,2025-05-07,Large,3.72,0,89951.0
924,Dhaka,23.758222057610908,90.46625510950773,Dhaka,Clothing,Sunglasses,2581,159,410379,2024-12-07,Small,3.74,4,2581.0
925,Jamalpur,24.82940009055687,90.05005664946154,Jamalpur,Electronics,Power Bank,76221,35,2667735,2024-12-15,Large,4.94,1,76221.0
926,Dhaka,23.805225466559122,90.37571112472094,Dhaka,Furniture,Sofa,14603,15,219045,2024-12-07,Large,3.55,0,14603.0
927,Rajshahi,24.385379742205963,88.53020956859625,Rajshahi,Grocery,Honey (500g),299,149,44551,2025-06-06,Medium,4.97,2,299.0
928,Narayanganj,23.513872718057655,90.4408780224498,Narayanganj,Furniture,Bookshelf,30712,14,429968,2025-05-30,Medium,3.76,0,30712.0
929,Sylhet,24.885962606349903,91.79691941319393,Sylhet,Electronics,Smartwatch,65116,24,1562784,2025-07-30,Small,4.58,1,65116.0
930,Faridpur,23.716994143863,89.79794770694676,Faridpur,Grocery,Rice (5kg),64,109,6976,2025-01-13,Medium,3.69,2,64.0
931,Barishal,22.617370941127547,90.36822955186625,Barishal,Clothing,Handbag,2610,113,294930,2025-06-06,Medium,3.9,1,2610.0
932,Kishoreganj,24.34812406219264,90.8217031320968,Kishoreganj,Clothing,Jeans,2162,133,287546,2025-10-03,Small,4.51,3,2162.0
933,Mymensingh,24.804338754198227,90.39218558345635,Mymensingh,Sports,Badminton Racket,18541,24,444984,2024-12-01,Large,4.91,1,18541.0
934,Kushtia,23.861953317179292,89.23165249388383,Kushtia,Clothing,Jeans,2878,111,319458,2025-09-23,Large,4.96,3,2878.0
935,Rajshahi,24.260247735444374,88.60664646540393,Rajshahi,Clothing,Jacket,3250,89,289250,2025-06-30,Small,3.91,4,3250.0
936,Mymensingh,24.77016452475032,90.42000902636967,Mymensingh,Sports,Cricket Bat,6981,44,307164,2025-03-01,Small,4.3,0,6981.0
937,Dhaka,23.80054134261337,90.4395866472709,Dhaka,Grocery,Sugar (1kg),416,271,112736,2025-08-31,Medium,3.76,3,416.0
938,Rangpur,25.812696763865315,89.31153294796081,Rangpur,Clothing,T-Shirt,3614,141,509574,2025-05-19,Small,4.04,7,3614.0
939,Khulna,22.92359227461184,89.4831766604978,Khulna,Grocery,Honey (500g),511,149,76139,2025-03-14,Large,4.4,2,511.0
940,Rangpur,25.660858341845163,89.27648054987743,Rangpur,Beauty,Sunscreen,2731,34,92854,2025-02-01,Small,4.2,2,2731.0
941,Mymensingh,24.826236647444134,90.46708545711952,Mymensingh,Beauty,Face Cream,367,88,32296,2025-04-04,Medium,4.37,0,367.0
942,Dhaka,23.894558976919697,90.43211886783153,Dhaka,Clothing,Jacket,2612,50,130600,2025-08-02,Small,5.0,3,2612.0
943,Magura,23.493233971574863,89.45098186365978,Magura,Grocery,Rice (5kg),159,186,29574,2025-01-01,Medium,3.9,3,159.0
944,Mymensingh,24.73577136543383,90.40629008923008,Mymensingh,Grocery,Rice (5kg),517,227,117359,2024-10-09,Small,3.06,2,517.0
945,Saidpur,25.777340690994315,89.00771725142475,Saidpur,Clothing,Shoes,2819,77,217063,2025-04-22,Large,3.11,0,2819.0
946,Dhaka,23.813072696220257,90.47241488910447,Dhaka,Grocery,Sugar (1kg),618,219,135342,2025-06-17,Small,4.09,6,618.0
947,Khulna,22.79953571888224,89.47936838088513,Khulna,Clothing,Sunglasses,4453,28,124684,2025-01-27,Small,3.55,1,4453.0
948,Narayanganj,23.648357557122868,90.43680109839727,Narayanganj,Beauty,Face Cream,2829,69,195201,2025-01-10,Small,3.93,2,2829.0
949,Dhaka,23.79186847343718,90.40866160528651,Dhaka,Electronics,Power Bank,60183,49,2948967,2025-03-01,Medium,4.65,0,60183.0
950,Gaibandha,25.33913071321193,89.33669107231457,Gaibandha,Electronics,Laptop,136660,87,11889420,2025-07-04,Medium,4.74,2,136660.0
951,Comilla,23.508385511348315,91.34141269101703,Comilla,Grocery,Spice Mix,575,207,119025,2025-07-01,Large,5.0,3,575.0
952,Bogra,24.9783654553515,89.50716417803335,Bogra,HomeAppliances,Refrigerator,18001,13,234013,2025-02-13,Small,4.35,1,18001.0
953,Mymensingh,24.783990147303314,90.35538484507944,Mymensingh,Beauty,Sunscreen,850,52,44200,2025-09-26,Large,3.85,1,850.0
954,Natore,24.422999857975654,89.02770735693389,Natore,Clothing,Jacket,1362,124,168888,2025-08-19,Small,4.08,3,1362.0
955,Dhaka,23.804289633872795,90.42969407718213,Dhaka,Furniture,Bed,14867,20,297340,2025-08-03,Small,4.54,1,14867.0
956,Meherpur,23.810743312300197,88.69923047372038,Meherpur,Electronics,Power Bank,105388,25,2634700,2025-05-12,Large,3.73,0,105388.0
957,Dhaka,23.7930629464826,90.49482729093498,Dhaka,Electronics,Power Bank,66282,59,3910638,2025-03-02,Small,3.64,3,66282.0
958,Kishoreganj,24.383540777538318,90.83062568147625,Kishoreganj,Sports,Badminton Racket,19026,17,323442,2025-03-20,Small,4.42,0,19026.0
959,Narail,23.236431463159153,89.57210369689648,Narail,Furniture,Table,8967,7,62769,2025-01-24,Small,3.72,0,8967.0
960,Comilla,23.493131211360936,91.23119358252657,Comilla,Sports,Football,3970,37,146890,2025-05-23,Small,3.89,1,3970.0
961,Panchagarh,26.2789252033018,88.4862193354112,Panchagarh,Furniture,Sofa,21070,14,294980,2025-09-20,Large,4.43,1,21070.0
962,Bogra,24.848211773088916,89.4086667746438,Bogra,HomeAppliances,Electric Fan,7532,9,67788,2025-04-02,Small,3.59,0,7532.0
963,Kushtia,23.904918020693735,89.1163037594187,Kushtia,Furniture,Office Chair,59075,4,236300,2025-04-27,Medium,4.38,0,59075.0
964,Pabna,23.94125202199915,89.23602985555476,Pabna,Electronics,Laptop,86793,52,4513236,2025-06-15,Medium,4.19,0,86793.0
965,Dhaka,23.8251955125057,90.41591578195667,Dhaka,Electronics,Bluetooth Speaker,47914,11,527054,2025-09-25,Large,4.43,0,47914.0
966,Pabna,23.961304292380664,89.31346099967641,Pabna,Grocery,Milk Powder (400g),453,267,120951,2024-11-30,Small,3.41,8,453.0
967,Sylhet,24.856463841116586,91.73975228532518,Sylhet,Electronics,Laptop,72334,47,3399698,2025-01-13,Small,4.57,1,72334.0
968,Satkhira,22.67015755102098,89.13506968181035,Satkhira,Sports,Yoga Mat,15854,32,507328,2025-02-26,Medium,4.22,1,15854.0
969,Faridpur,23.45945129974008,89.85727375818703,Faridpur,Sports,Dumbbell Set,1655,28,46340,2025-06-11,Small,3.88,0,1655.0
970,Satkhira,22.633094199608514,88.9479754638724,Satkhira,Sports,Dumbbell Set,5098,45,229410,2024-12-05,Medium,3.71,0,5098.0
971,Chandpur,23.23480326832238,90.64365369926864,Chandpur,Furniture,Office Chair,42175,14,590450,2025-07-15,Medium,4.52,0,42175.0
972,Bandarban,22.28175164217941,92.11747380327596,Bandarban,HomeAppliances,Microwave,3682,7,25774,2025-05-31,Large,3.83,0,3682.0
973,Dhaka,23.912107465924418,90.32168197152892,Dhaka,Clothing,Jeans,1418,123,174414,2025-02-27,Large,4.56,2,1418.0
974,Chandpur,23.27626326009353,90.74885338288075,Chandpur,Clothing,Handbag,2209,76,167884,2025-03-19,Small,4.21,4,2209.0
975,Rangpur,25.753735443815607,89.2157872667382,Rangpur,Furniture,Bookshelf,29713,19,564547,2025-01-10,Large,4.03,0,29713.0
976,Sylhet,24.81721759478315,91.90288488694031,Sylhet,Electronics,Smartwatch,12726,64,814464,2024-12-12,Small,4.42,0,12726.0
977,Khagrachhari,23.118523103651633,91.94288255593413,Khagrachhari,Furniture,Office Chair,22751,2,45502,2025-04-27,Small,4.6,0,22751.0
978,Dhaka,23.77544832019638,90.3322363396084,Dhaka,Clothing,Jeans,2985,28,83580,2025-07-24,Small,3.3,0,2985.0
979,Dhaka,23.903743409458983,90.32908420726532,Dhaka,Grocery,Rice (5kg),249,259,64491,2025-06-09,Small,4.08,8,249.0
980,Mymensingh,24.806339450661177,90.38943396540594,Mymensingh,Furniture,Bookshelf,15425,13,200525,2025-05-09,Small,3.29,1,15425.0
